Lat,Long,Time
35.129113,-80.990922,1725587427.045
35.1291746,-80.9908253,1725587446.998
35.1290882,-80.9910528,1725587616.435
35.1291785,-80.9907643,1725587787.069
35.1291448,-80.9908044,1725587915.165
35.129035,-80.9907467,1725588059.021
35.1291032,-80.9910435,1725588186.13
35.1291283,-80.9907808,1725588833.001
35.1291179,-80.990782,1725588965.999
35.1294882,-80.9912239,1725589251.107
35.1290238,-80.9910358,1725589419.999
35.1291169,-80.9908051,1725589573.02
35.1291554,-80.9909211,1725590478.062
35.1289822,-80.9910091,1725590596.707
35.1293455,-80.9912946,1725590758.843
35.129057,-80.9908447,1725591223.057
35.1290995,-80.9907897,1725591350.016
35.1290374,-80.9910424,1725591537.0
35.1289593,-80.9909473,1725594224.364
35.129151,-80.9908337,1725602549.337
35.1291508,-80.9908886,1725602677.016
35.1291105,-80.9908585,1725602835.999
35.129017,-80.9908896,1725603108.999
35.1290804,-80.9908712,1725603439.334
35.1291982,-80.9908347,1725603603.998
35.1290827,-80.99086,1725603930.332
35.1290764,-80.9908821,1725604474.994
35.1290742,-80.9909148,1725604636.998
35.1291382,-80.9908401,1725604860.997
35.1290021,-80.9908542,1725605107.015
35.1289161,-80.991026,1725605268.645
35.1289866,-80.9909511,1725605817.999
35.129173,-80.9908829,1725606035.998
35.1293119,-80.9908479,1725606243.513
35.1292211,-80.9908155,1725606454.998
35.1292658,-80.9907104,1725606628.998
35.1292313,-80.9908852,1725606751.999
35.129176,-80.9908263,1725606871.306
35.1291964,-80.9907967,1725606991.261
35.1291504,-80.9908303,1725607117.084
35.1292033,-80.990807,1725607243.999
35.1292418,-80.9907383,1725607535.998
35.1293583,-80.9906896,1725607681.999
35.1291679,-80.9908155,1725607832.831
35.1292205,-80.9909143,1725607979.339
35.1291604,-80.9908201,1725608124.529
35.1291631,-80.9908238,1725608247.999
35.1291476,-80.9908015,1725608368.691
35.129159,-80.9908087,1725608495.053
35.1291818,-80.9908413,1725608686.0
35.1291589,-80.9908626,1725608808.0
35.1291817,-80.9908141,1725608931.887
35.1291779,-80.9908158,1725609060.685
35.1291498,-80.9908388,1725609279.46
35.1292208,-80.9908047,1725609404.0
35.1292088,-80.9908377,1725609524.823
35.1291537,-80.9908362,1725609645.773
35.1291521,-80.9908351,1725609771.091
35.1291428,-80.9908096,1725609892.0
35.1291981,-80.9908057,1725610014.0
35.1291719,-80.9908,1725610139.071
35.1291564,-80.990824,1725610344.915
35.1291462,-80.9908115,1725610487.999
35.1291415,-80.9909263,1725610609.565
35.129241,-80.9907978,1725610791.999
35.129169,-80.9908083,1725610912.795
35.129188,-80.9908419,1725611036.999
35.1291724,-80.9908119,1725611156.053
35.129169,-80.9907864,1725611384.999
35.1291751,-80.9908818,1725611509.052
35.1291604,-80.9907551,1725611679.38
35.1293901,-80.990542,1725611820.493
35.1292285,-80.9908227,1725611941.822
35.1292359,-80.990716,1725612187.999
35.1291302,-80.9908364,1725612310.999
35.1290726,-80.9908175,1725612435.444
35.1291837,-80.9908107,1725612559.998
35.1291686,-80.9908186,1725619190.6
35.1289241,-80.9911207,1725620634.427
35.1291587,-80.9908176,1725622443.067
35.1291274,-80.9907488,1725622716.013
35.1291079,-80.9908689,1725622881.011
35.1291634,-80.9907275,1725623107.026
35.1291749,-80.9911268,1725623243.117
35.1292142,-80.9907702,1725634033.084
35.1292184,-80.990797,1725634204.998
35.12902,-80.9908224,1725637568.126
35.1290524,-80.9908031,1725639019.0
35.1290358,-80.9907973,1725639250.017
35.129113,-80.990922,1725639660.342
35.1261082,-80.9882752,1725639698.025
35.125444,-80.9810807,1725639834.244
35.1289645,-80.9798214,1725639976.5
35.1427517,-80.9747492,1725640227.754
35.1552819,-80.9701384,1725640374.092
35.1649861,-80.9674649,1725640503.774
35.1894732,-80.9580596,1725640713.741
35.1977798,-80.9386735,1725640831.0
35.2028608,-80.9245287,1725640909.449
35.2030121,-80.9246175,1725641013.092
35.2029756,-80.9246708,1725641238.169
35.2030383,-80.9246221,1725643555.181
35.2025117,-80.9244015,1725643675.052
35.2025117,-80.9244015,1725644005.45
35.2025117,-80.9244015,1725644131.751
35.2025117,-80.9244015,1725644375.87
35.2025117,-80.9244015,1725644498.432
35.2025117,-80.9244015,1725644622.335
35.2025117,-80.9244015,1725644857.613
35.2025117,-80.9244015,1725644995.644
35.2025117,-80.9244015,1725645716.735
35.2029175,-80.9246185,1725646188.437
35.2025117,-80.9244015,1725646461.941
35.2025117,-80.9244015,1725646584.919
35.2029365,-80.9246311,1725646727.571
35.2025117,-80.9244015,1725646922.262
35.2025117,-80.9244015,1725647073.808
35.2029391,-80.9246208,1725647701.486
35.2025117,-80.9244015,1725647990.029
35.2025117,-80.9244015,1725648314.133
35.2025117,-80.9244015,1725648434.535
35.2025117,-80.9244015,1725648555.659
35.2029307,-80.9245935,1725648712.523
35.2025117,-80.9244015,1725648873.719
35.2025117,-80.9244015,1725649148.975
35.2025117,-80.9244015,1725649332.205
35.2025117,-80.9244015,1725649722.02
35.2025117,-80.9244015,1725650244.993
35.2025791,-80.924159,1725650446.41
35.2025355,-80.9242648,1725650575.999
35.2024094,-80.9244906,1725650697.353
35.2025436,-80.9242504,1725650894.999
35.2025797,-80.9242746,1725655004.182
35.2025758,-80.9239518,1725655188.998
35.2024485,-80.9244714,1725655309.911
35.2024972,-80.9242492,1725655431.999
35.2030017,-80.9246403,1725657323.36
35.2023835,-80.924463,1725668544.999
35.2026826,-80.9244562,1725669388.839
35.1969721,-80.9348243,1725669521.142
35.195253,-80.9540685,1725669742.998
35.1777167,-80.9570195,1725670070.771
35.1571325,-80.9704313,1725670343.011
35.1367668,-80.9777823,1725670573.096
35.1316235,-80.9791677,1725670699.999
35.1290421,-80.9909293,1725670891.439
35.1283826,-80.9906774,1725670893.999
35.1291036,-80.9908079,1725671026.021
35.1290731,-80.9907501,1725671200.0
35.1291418,-80.9907958,1725672191.003
35.1291075,-80.9907771,1725672371.999
35.1290264,-80.9911181,1725672525.251
35.1291136,-80.9907581,1725672700.0
35.1291397,-80.9908276,1725673108.0
35.1290918,-80.990904,1725673277.011
35.127766,-80.9893369,1725674736.137
35.1290421,-80.9909293,1725674820.544
35.1182359,-80.9918658,1725675002.998
35.0961232,-81.0363178,1725675402.015
35.1073213,-81.0406873,1725675465.999
35.1077598,-81.0407967,1725675523.999
35.1069972,-81.0407392,1725675707.237
35.1069572,-81.0407231,1725676471.262
35.1076847,-81.0408963,1725679674.999
35.1071915,-81.0407128,1725679700.999
35.0950721,-81.0321751,1725679808.999
35.0961685,-81.0057824,1725680069.997
35.1224987,-81.0031379,1725680286.512
35.1267306,-80.9978017,1725680441.11
35.1290522,-80.99134,1725680541.237
35.1291954,-80.9908204,1725680723.103
35.1290506,-80.9908844,1725680941.998
35.1291422,-80.9908376,1725681138.999
35.1292719,-80.9907442,1725681341.999
